AppID	CharID	ComicID
17935	1347	9541
17936	1347	9542
17937	1347	9571
17938	1347	9777
17939	1347	9795
17940	1347	9823
17941	1347	10049
17942	1347	10066
17943	1347	10067
17944	1347	10070
17945	1347	10073
17946	1347	10074
17947	1347	10075
17948	1347	10077
17949	1347	10078
17950	1347	10167
17951	1347	10178
17952	1347	10235
17953	1347	10237
17954	1347	10238
17955	1347	10253
17956	1347	10259
17957	1347	10265
17958	1347	10270
17959	1347	10271
17960	1347	10273
17961	1347	10326
17962	1347	10444
17963	1347	10445
17964	1347	10447
17965	1347	10448
17966	1347	10449
17967	1347	10471
17968	1347	10535
17969	1347	10536
17970	1347	10638
17971	1347	10691
17972	1347	10999
17973	1347	11210
17974	1347	11221
17975	1347	11227
17976	1347	11260
17977	1347	11282
17978	1347	11334
17979	1347	11342
17980	1347	11379
17981	1347	11393
17982	1347	11394
17983	1347	11395
17984	1347	11396
17985	1347	11397
17986	1347	11398
17987	1347	11399
17988	1347	11400
17989	1347	11401
17990	1347	11402
17991	1347	11403
17992	1347	11405
17993	1347	11406
17994	1347	11407
17995	1347	11408
17996	1347	11409
17997	1347	11410
17998	1347	11411
17999	1347	11412
18000	1347	11413
18001	1347	11414
18002	1347	11415
18003	1347	11416
18004	1347	11417
18005	1347	11418
18006	1347	11419
18007	1347	11420
18008	1347	11421
18009	1347	11423
18010	1347	11424
18011	1347	11425
18012	1347	11426
18013	1347	11427
18014	1347	11433
18015	1347	11434
18016	1347	11436
18017	1347	11442
18018	1347	11443
18019	1347	11444
18020	1347	11445
18021	1347	11446
18022	1347	11447
18023	1347	11448
18024	1347	11449
18025	1347	11451
18026	1347	11452
18027	1347	11453
18028	1347	11454
18029	1347	11455
18030	1347	11456
18031	1347	11457
18032	1347	11458
18033	1347	11464
18034	1347	11467
18035	1347	11468
18036	1347	11482
18037	1347	11507
18038	1347	11508
18039	1347	11509
18040	1347	11510
18041	1347	11512
18042	1347	11522
18043	1347	11523
18044	1347	11524
18045	1347	11525
18046	1347	11526
18047	1347	11527
18048	1347	11528
18049	1347	11529
18050	1347	11530
18051	1347	11531
18052	1347	11532
18053	1347	11533
18054	1347	11534
18055	1347	11535
18056	1347	11536
18057	1347	11537
18058	1347	11539
18059	1347	11540
18060	1347	11541
18061	1347	11543
18062	1347	11552
18063	1347	11572
18064	1347	11580
18065	1347	11581
18066	1347	11582
18067	1347	11631
18068	1347	11632
18069	1347	11633
18070	1347	11634
18071	1347	11635
18072	1347	11636
18073	1347	11637
18074	1347	11638
18075	1347	11639
18076	1347	11640
18077	1347	11641
18078	1347	11642
18079	1347	11643
18080	1347	11644
18081	1347	11645
18082	1347	11646
18083	1347	11647
18084	1347	11648
18085	1347	11649
18086	1347	11650
18087	1347	11651
18088	1347	11652
18089	1347	11653
18090	1347	11654
18091	1347	11655
18092	1347	11656
18093	1347	11657
18094	1347	11688
18095	1347	11735
18096	1347	11736
18097	1347	11779
18098	1347	11789
18099	1347	11811
18100	1347	11828
18101	1347	12020
18102	1347	12021
18103	1347	12022
18104	1347	12036
18105	1347	12188
18106	1347	12189
18107	1347	12246
18108	1347	12276
18109	1347	12338
18110	1347	12432
18111	1347	12445
18112	1347	12446
18113	1347	12447
18114	1347	12448
18115	1347	12449
18116	1347	12451
18117	1347	12452
18118	1347	12453
18119	1347	12454
18120	1347	12455
18121	1347	12458
18122	1347	12459
18123	1347	12460
18124	1347	12461
18125	1347	12462
18126	1347	12464
18127	1347	12465
18128	1347	12467
18129	1347	12468
18130	1347	12469
18131	1347	12470
18132	1347	12471
18133	1347	12472
18134	1347	12474
18135	1347	12515
18136	1347	12516
18137	1347	12519
18138	1347	12522
18139	1347	12524
18140	1347	12525
18141	1347	12526
18142	1347	12527
18143	1347	12528
18144	1347	12529
18145	1347	12530
18146	1347	12581
18147	1347	12582
18148	1347	12663
18149	1347	12699
18150	1347	12701
18151	1347	12731
18152	1347	12750
18153	1347	12761
18154	1347	12773
18155	1347	12795
18156	1347	12800
18157	1347	12962
18158	1347	13005
18159	1347	13091
18160	1347	13092
18161	1347	13108
18162	1347	13129
18163	1347	13196
18164	1347	13244
18165	1347	13683
18166	1347	13684
18167	1347	13702
18168	1347	13703
18169	1347	13704
18170	1347	13729
18171	1347	13792
18172	1347	13818
18173	1347	13863
18174	1347	13889
18175	1347	14004
18176	1347	14087
18177	1347	14088
18178	1347	14089
18179	1347	14090
18180	1347	14091
18181	1347	14092
18182	1347	14093
18183	1347	14104
18184	1347	14105
18185	1347	14106
18186	1347	14260
18187	1347	14310
18188	1347	14313
18189	1347	14314
18190	1347	14320
18191	1347	14463
18192	1347	14464
18193	1347	14507
18194	1347	14578
18195	1347	14631
18196	1347	14633
18197	1347	14652
18198	1347	14691
18199	1347	14692
18200	1347	14693
18201	1347	14694
18202	1347	14695
18203	1347	14696
18204	1347	14697
18205	1347	14699
18206	1347	14700
18207	1347	14701
18208	1347	14702
18209	1347	14703
18210	1347	14704
18211	1347	14705
18212	1347	14706
18213	1347	14707
18214	1347	14709
18215	1347	14710
18216	1347	14711
18217	1347	14712
18218	1347	14713
18219	1347	14714
18220	1347	14715
18221	1347	14716
18222	1347	14717
18223	1347	14718
18224	1347	14719
18225	1347	14720
18226	1347	14722
18227	1347	14723
18228	1347	14724
18229	1347	14725
18230	1347	14726
18231	1347	14727
18232	1347	14728
18233	1347	14729
18234	1347	14730
18235	1347	14731
18236	1347	14732
18237	1347	14733
18238	1347	14734
18239	1347	14735
18240	1347	14736
18241	1347	14737
18242	1347	14738
18243	1347	14739
18244	1347	14740
18245	1347	14741
18246	1347	14742
18247	1347	14743
18248	1347	14744
18249	1347	14745
18250	1347	14746
18251	1347	14747
18252	1347	14748
18253	1347	14749
18254	1347	14751
18255	1347	14752
18256	1347	14753
18257	1347	14754
18258	1347	14755
18259	1347	14756
18260	1347	14757
18261	1347	14758
18262	1347	14759
18263	1347	14761
18264	1347	14762
18265	1347	14763
18266	1347	14765
18267	1347	14766
18268	1347	14767
18269	1347	14768
18270	1347	14769
18271	1347	14770
18272	1347	14771
18273	1347	14772
18274	1347	14773
18275	1347	14775
18276	1347	14776
18277	1347	14777
18278	1347	14778
18279	1347	14779
18280	1347	14780
18281	1347	14781
18282	1347	14782
18283	1347	14783
18284	1347	14784
18285	1347	14785
18286	1347	14786
18287	1347	14787
18288	1347	14788
18289	1347	14789
18290	1347	14791
18291	1347	14792
18292	1347	14793
18293	1347	14795
18294	1347	14796
18295	1347	14797
18296	1347	14798
18297	1347	14799
18298	1347	14800
18299	1347	14802
18300	1347	14803
18301	1347	14804
18302	1347	14805
18303	1347	14806
18304	1347	14807
18305	1347	14808
18306	1347	14809
18307	1347	14810
18308	1347	14811
18309	1347	14813
18310	1347	14814
18311	1347	14815
18312	1347	14816
18313	1347	14817
18314	1347	14818
18315	1347	14819
18316	1347	14820
18317	1347	14822
18318	1347	14823
18319	1347	14824
18320	1347	14825
18321	1347	14826
18322	1347	14827
18323	1347	14828
18324	1347	14829
18325	1347	14830
18326	1347	14831
18327	1347	14832
18328	1347	14833
18329	1347	14834
18330	1347	14835
18331	1347	14836
18332	1347	14837
18333	1347	14838
18334	1347	14839
18335	1347	14840
18336	1347	14841
18337	1347	14842
18338	1347	14843
18339	1347	14844
18340	1347	14845
18341	1347	14847
18342	1347	14848
18343	1347	14849
18344	1347	14850
18345	1347	14851
18346	1347	14852
18347	1347	14853
18348	1347	14854
18349	1347	14855
18350	1347	14856
18351	1347	14857
18352	1347	14858
18353	1347	14859
18354	1347	14860
18355	1347	14861
18356	1347	14862
18357	1347	14863
18358	1347	14864
18359	1347	14865
18360	1347	14866
18361	1347	14867
18362	1347	14868
18363	1347	14869
18364	1347	14870
18365	1347	14871
18366	1347	14872
18367	1347	14874
18368	1347	14875
18369	1347	14876
18370	1347	14877
18371	1347	14879
18372	1347	14880
18373	1347	14881
18374	1347	14882
18375	1347	14883
18376	1347	14884
18377	1347	14885
18378	1347	14886
18379	1347	14887
18380	1347	14888
18381	1347	14890
18382	1347	14891
18383	1347	14892
18384	1347	14893
18385	1347	14894
18386	1347	14895
18387	1347	14896
18388	1347	14897
18389	1347	14899
18390	1347	14900
18391	1347	14901
18392	1347	14902
18393	1347	14903
18394	1347	14904
18395	1347	14905
18396	1347	14906
18397	1347	14907
18398	1347	14908
18399	1347	14909
18400	1347	14910
18401	1347	14911
18402	1347	14912
18403	1347	14914
18404	1347	14915
18405	1347	14916
18406	1347	14917
18407	1347	14918
18408	1347	14919
18409	1347	14920
18410	1347	14921
18411	1347	14922
18412	1347	14923
18413	1347	14924
18414	1348	7694
18415	1349	12795
18416	1350	7700
18417	1350	7702
18418	1350	7704
18419	1350	10326
18420	1351	10397
18421	1352	6566
18422	1352	11852
18423	1353	9154
18424	1353	12144
18425	1354	9922
18426	1354	9928
18427	1355	6717
18428	1355	6718
18429	1355	6719
18430	1355	6722
18431	1356	7737
18432	1356	7750
18433	1356	7753
18434	1356	7754
18435	1356	7757
18436	1356	8156
18437	1356	8461
18438	1356	8734
18439	1356	8735
18440	1356	9152
18441	1356	9153
18442	1356	9311
18443	1356	9910
18444	1356	9916
18445	1356	9937
18446	1356	9938
18447	1356	10203
18448	1356	10348
18449	1356	11683
18450	1356	11684
18451	1356	12154
18452	1356	12157
18453	1356	12535
18454	1356	14297
18455	1356	14298
18456	1356	14353
18457	1356	14925
18458	1356	14926
18459	1357	6986
18460	1357	10626
18461	1357	11549
18462	1357	11550
18463	1357	11551
18464	1357	12019
18465	1357	14927
18466	1358	6533
18467	1358	9642
18468	1358	9707
18469	1358	13338
18470	1358	14003
18471	1359	14928
18472	1359	14929
18473	1359	14930
18474	1360	10668
18475	1360	14931
18476	1361	7333
18477	1361	7334
18478	1361	9161
18479	1361	10396
18480	1361	10533
18481	1361	11701
18482	1361	12165
18483	1361	14932
18484	1362	7663
18485	1363	8423
18486	1363	8436
18487	1363	8442
18488	1363	8444
18489	1364	10711
18490	1364	12462
18491	1364	12463
18492	1364	12464
18493	1364	14804
18494	1365	6736
18495	1365	6766
18496	1365	7695
18497	1365	7696
18498	1365	7697
18499	1365	7699
18500	1365	7700
18501	1365	7702
18502	1365	7710
18503	1365	8033
18504	1365	8034
18505	1365	8176
18506	1365	8177
18507	1365	8178
18508	1365	8182
18509	1365	8718
18510	1365	8788
18511	1365	8989
18512	1365	8990
18513	1365	9589
18514	1365	9590
18515	1365	9591
18516	1365	10178
18517	1365	10179
18518	1365	10180
18519	1365	10181
18520	1365	10182
18521	1365	10183
18522	1365	10184
18523	1365	10185
18524	1365	10186
18525	1365	10187
18526	1365	10188
18527	1365	10189
18528	1365	10190
18529	1365	10192
18530	1365	10193
18531	1365	10194
18532	1365	10471
18533	1365	11796
18534	1365	11797
18535	1365	11798
18536	1365	11865
18537	1365	11866
18538	1365	13264
18539	1365	13791
18540	1365	14074
18541	1365	14075
18542	1365	14135
18543	1365	14136
18544	1365	14351
18545	1365	14933
18546	1365	14934
18547	1365	14935
18548	1365	14936
18549	1365	14937
18550	1365	14938
18551	1365	14939
18552	1365	14941
18553	1365	14942
18554	1365	14944
18555	1365	14945
18556	1365	14946
18557	1366	7700
18558	1366	7702
18559	1366	10326
18560	1367	13515
18561	1367	13516
18562	1367	14948
18563	1367	14949
18564	1367	14950
18565	1367	14951
18566	1367	14952
18567	1367	14953
18568	1368	7072
18569	1369	6496
18570	1369	7109
18571	1369	7234
18572	1369	7518
18573	1369	7519
18574	1369	7520
18575	1369	7521
18576	1369	7523
18577	1369	7524
18578	1369	7525
18579	1369	7527
18580	1369	7528
18581	1369	7530
18582	1369	7531
18583	1369	7532
18584	1369	7533
18585	1369	7535
18586	1369	8108
18587	1369	8261
18588	1369	8339
18589	1369	8598
18590	1369	8602
18591	1369	9043
18592	1369	9087
18593	1369	10149
18594	1369	10150
18595	1369	10177
18596	1369	10379
18597	1369	11470
18598	1369	11508
18599	1369	11509
18600	1369	11520
18601	1369	11521
18602	1369	13115
18603	1369	14470
18604	1369	14471
18605	1369	14472
18606	1369	14473
18607	1369	14474
18608	1369	14475
18609	1369	14476
18610	1369	14954
18611	1369	14955
18612	1370	6982
18613	1370	6983
18614	1370	6984
18615	1370	8891
18616	1370	11458
18617	1370	12521
18618	1370	12522
18619	1370	12524
18620	1370	12526
18621	1370	12527
18622	1370	12528
18623	1370	12529
18624	1370	12530
18625	1370	14836
18626	1371	7102
18627	1372	10773
18628	1373	6928
18629	1374	11507
18630	1374	11508
18631	1374	11509
18632	1375	9686
18633	1376	14956
18634	1376	14957
18635	1377	11691
18636	1378	12100
18637	1379	10956
18638	1379	13666
18639	1379	14063
18640	1379	14064
18641	1380	6898
18642	1380	12168
18643	1380	12169
18644	1380	12170
18645	1380	12171
18646	1380	12173
18647	1380	12174
18648	1380	12175
18649	1380	12624
18650	1380	14958
18651	1381	6515
18652	1381	6753
18653	1381	7556
18654	1381	7570
18655	1381	7755
18656	1381	7770
18657	1381	8688
18658	1381	8691
18659	1381	8693
18660	1381	8695
18661	1381	8697
18662	1381	9072
18663	1381	9213
18664	1381	9214
18665	1381	9823
18666	1381	9824
18667	1381	9868
18668	1381	9880
18669	1381	9881
18670	1381	9893
18671	1381	9894
18672	1381	10507
18673	1381	10521
18674	1381	10807
18675	1381	11050
18676	1381	11051
18677	1381	11754
18678	1381	11936
18679	1381	11978
18680	1381	11979
18681	1381	11980
18682	1381	12346
18683	1381	12678
18684	1381	12769
18685	1381	12801
18686	1381	12805
18687	1381	12807
18688	1381	12809
18689	1381	12810
18690	1381	12850
18691	1381	13527
18692	1381	13528
18693	1381	13529
18694	1381	13534
18695	1381	13931
18696	1381	14147
18697	1381	14156
18698	1381	14959
18699	1381	14960
18700	1381	14961
18701	1381	14962
18702	1381	14963
18703	1381	14964
18704	1381	14965
18705	1381	14966
18706	1382	7468
18707	1382	7469
18708	1382	7470
18709	1382	7491
18710	1382	7492
18711	1382	7493
18712	1382	7494
18713	1383	6496
18714	1383	6603
18715	1383	6604
18716	1383	6755
18717	1383	6757
18718	1383	6758
18719	1383	6759
18720	1383	6760
18721	1383	6761
18722	1383	7156
18723	1383	7157
18724	1383	7158
18725	1383	7549
18726	1383	7558
18727	1383	7559
18728	1383	7563
18729	1383	7564
18730	1383	7565
18731	1383	7566
18732	1383	7567
18733	1383	7568
18734	1383	7569
18735	1383	7609
18736	1383	7640
18737	1383	7641
18738	1383	7642
18739	1383	7643
18740	1383	7683
18741	1383	8760
18742	1383	8761
18743	1383	8762
18744	1383	8763
18745	1383	9112
18746	1383	9265
18747	1383	9778
18748	1383	9779
18749	1383	9873
18750	1383	9884
18751	1383	9885
18752	1383	10201
18753	1383	10257
18754	1383	10264
18755	1383	10285
18756	1383	10286
18757	1383	10287
18758	1383	10288
18759	1383	10290
18760	1383	10317
18761	1383	10318
18762	1383	10324
18763	1383	10325
18764	1383	10432
18765	1383	10434
18766	1383	10435
18767	1383	10436
18768	1383	10437
18769	1383	10438
18770	1383	10439
18771	1383	10633
18772	1383	10640
18773	1383	11049
18774	1383	11073
18775	1383	11074
18776	1383	11139
18777	1383	11441
18778	1383	11625
18779	1383	11626
18780	1383	11627
18781	1383	11628
18782	1383	11629
18783	1383	11630
18784	1383	11804
18785	1383	11930
18786	1383	11931
18787	1383	11932
18788	1383	12119
18789	1383	12505
18790	1383	12780
18791	1383	12781
18792	1383	12854
18793	1383	12858
18794	1383	12869
18795	1383	12871
18796	1383	13205
18797	1383	13475
18798	1383	13660
18799	1383	13661
18800	1383	13662
18801	1383	14146
18802	1383	14165
18803	1383	14166
18804	1383	14170
18805	1383	14171
18806	1383	14172
18807	1383	14173
18808	1383	14174
18809	1383	14175
18810	1383	14176
18811	1383	14178
18812	1383	14179
18813	1383	14180
18814	1383	14189
18815	1383	14190
18816	1383	14191
18817	1383	14192
18818	1383	14193
18819	1383	14194
18820	1383	14474
18821	1383	14475
18822	1383	14476
18823	1383	14623
18824	1383	14967
18825	1383	14968
18826	1383	14969
18827	1383	14970
18828	1383	14971
18829	1383	14972
18830	1383	14973
18831	1383	14974
18832	1383	14975
18833	1383	14976
18834	1383	14977
18835	1383	14978
18836	1383	14979
18837	1383	14980
18838	1383	14982
18839	1383	14983
18840	1383	14984
18841	1383	14985
18842	1383	14986
18843	1383	14987
18844	1383	14988
18845	1384	9948
18846	1384	9949
18847	1385	7553
18848	1385	8135
18849	1385	8149
18850	1385	8279
18851	1385	8529
18852	1385	9823
18853	1385	10058
18854	1385	10059
18855	1385	10062
18856	1385	10063
18857	1385	10065
18858	1385	10109
18859	1385	10110
18860	1385	10707
18861	1385	10748
18862	1385	10878
18863	1385	11054
18864	1385	11145
18865	1385	11236
18866	1385	11423
18867	1385	11425
18868	1385	11426
18869	1385	11430
18870	1385	11431
18871	1385	11479
18872	1385	12163
18873	1385	12298
18874	1385	12308
18875	1385	12309
18876	1385	12310
18877	1385	12948
18878	1385	12999
18879	1385	13000
18880	1385	13002
18881	1385	13007
18882	1385	13008
18883	1385	13025
18884	1385	13026
18885	1385	13039
18886	1385	13040
18887	1385	13042
18888	1385	13255
18889	1385	13281
18890	1385	13285
18891	1385	13714
18892	1385	13723
18893	1385	13724
18894	1385	14166
18895	1385	14880
18896	1385	14989
18897	1385	14990
18898	1385	14991
18899	1385	14992
18900	1385	14993
18901	1385	14994
18902	1385	14995
18903	1385	14996
18904	1385	14997
18905	1385	14998
18906	1385	14999
18907	1385	15000
18908	1385	15002
18909	1385	15003
18910	1385	15004
18911	1385	15005
18912	1385	15006
18913	1385	15007
18914	1385	15008
18915	1385	15009
18916	1385	15010
18917	1385	15011
18918	1385	15012
18919	1385	15014
18920	1385	15015
18921	1385	15016
18922	1385	15017
18923	1385	15018
18924	1385	15019
18925	1385	15020
18926	1385	15021
18927	1385	15022
18928	1386	10359
18929	1387	13292
18930	1388	8862
18931	1388	12557
18932	1388	12558
18933	1388	12559
18934	1388	12560
18935	1388	15023
18936	1389	9766
18937	1389	9767
18938	1390	13278
18939	1390	13281
18940	1391	7691
18941	1392	7741
18942	1392	8528
18943	1392	10091
18944	1392	10333
18945	1392	12772
18946	1392	12881
18947	1392	12882
18948	1392	14599
18949	1393	15024
18950	1394	10906
18951	1394	14351
18952	1395	7079
18953	1396	15025
18954	1397	6579
18955	1397	6650
18956	1397	6662
18957	1397	6663
18958	1397	6916
18959	1397	6917
18960	1397	6918
18961	1397	6955
18962	1397	6957
18963	1397	6989
18964	1397	7245
18965	1397	7246
18966	1397	7247
18967	1397	7337
18968	1397	8465
18969	1397	8466
18970	1397	8707
18971	1397	9321
18972	1397	9809
18973	1397	9897
18974	1397	9898
18975	1397	9899
18976	1397	10134
18977	1397	10676
18978	1397	10677
18979	1397	11356
18980	1397	11373
18981	1397	11760
18982	1397	11762
18983	1397	11763
18984	1397	11764
18985	1397	11765
18986	1397	11767
18987	1397	11768
18988	1397	11963
18989	1397	11971
18990	1397	11974
18991	1397	11983
18992	1397	11984
18993	1397	12320
18994	1397	12321
18995	1397	12322
18996	1397	12323
18997	1397	12402
18998	1397	12456
18999	1397	13663
19000	1397	13664
19001	1397	14258
19002	1397	14261
19003	1397	14262
19004	1397	14263
19005	1397	14264
19006	1397	14265
19007	1397	14315
19008	1397	14901
19009	1397	15026
19010	1397	15027
19011	1397	15028
19012	1397	15029
19013	1397	15030
19014	1397	15031
19015	1397	15032
19016	1397	15033
19017	1398	12371
19018	1398	12374
19019	1399	9139
19020	1399	9147
19021	1399	12096
19022	1400	9139
19023	1400	9147
19024	1400	12096
19025	1401	6562
19026	1401	6563
19027	1401	6564
19028	1401	15034
19029	1402	6540
19030	1402	6652
19031	1402	7108
19032	1402	7359
19033	1402	7375
19034	1402	7561
19035	1402	7695
19036	1402	7859
19037	1402	7935
19038	1402	7936
19039	1402	8014
19040	1402	8355
19041	1402	9997
19042	1402	10652
19043	1402	11234
19044	1402	11479
19045	1402	12179
19046	1402	12181
19047	1402	12456
19048	1402	13255
19049	1402	13258
19050	1402	13260
19051	1402	13280
19052	1402	13627
19053	1402	13628
19054	1402	13833
19055	1402	13836
19056	1402	14125
19057	1402	14258
19058	1402	15026
19059	1402	15032
19060	1402	15033
19061	1402	15035
19062	1402	15036
19063	1402	15037
19064	1402	15038
19065	1402	15039
19066	1402	15041
19067	1402	15042
19068	1402	15043
19069	1403	7162
19070	1403	7163
19071	1403	7164
19072	1403	7165
19073	1403	7166
19074	1403	7167
19075	1403	7168
19076	1403	7169
19077	1403	7170
19078	1403	7171
19079	1403	7172
19080	1403	7936
19081	1403	11890
19082	1404	15044
19083	1404	15045
19084	1404	15046
19085	1405	15002
19086	1405	15003
19087	1405	15004
19088	1405	15005
19089	1405	15006
19090	1405	15007
19091	1406	8344
19092	1406	8496
19093	1406	8498
19094	1406	10237
19095	1406	10238
19096	1406	11418
19097	1406	11419
19098	1406	11420
19099	1406	11733
19100	1406	11734
19101	1406	11735
19102	1406	14765
19103	1406	14776
19104	1406	14780
19105	1407	6813
19106	1407	6846
19107	1407	6847
19108	1407	6848
19109	1407	7159
19110	1407	7661
19111	1407	7762
19112	1407	7769
19113	1407	7817
19114	1407	8026
19115	1407	8369
19116	1407	8538
19117	1407	8630
19118	1407	8631
19119	1407	9008
19120	1407	9009
19121	1407	9891
19122	1407	9893
19123	1407	10046
19124	1407	10356
19125	1407	10357
19126	1407	10358
19127	1407	10359
19128	1407	10399
19129	1407	10710
19130	1407	10740
19131	1407	10751
19132	1407	10759
19133	1407	10825
19134	1407	10826
19135	1407	10827
19136	1407	10838
19137	1407	11157
19138	1407	12785
19139	1407	13781
19140	1407	13782
19141	1407	14214
19142	1407	15047
19143	1407	15048
19144	1408	15049
19145	1409	6637
19146	1409	6953
19147	1409	8112
19148	1409	8117
19149	1409	8119
19150	1409	8120
19151	1409	8121
19152	1409	8122
19153	1409	8130
19154	1409	8132
19155	1409	8134
19156	1409	8136
19157	1409	8137
19158	1409	8139
19159	1409	8140
19160	1409	8147
19161	1409	8151
19162	1409	8154
19163	1409	11489
19164	1409	11493
19165	1409	11494
19166	1409	11496
19167	1409	11505
19168	1409	13607
19169	1409	14559
19170	1410	8577
19171	1410	9010
19172	1410	12493
19173	1410	12494
19174	1410	13169
19175	1410	13170
19176	1410	13171
19177	1410	14997
19178	1410	15050
19179	1410	15051
19180	1410	15052
19181	1410	15053
19182	1410	15054
19183	1410	15055
19184	1410	15056
19185	1410	15057
19186	1410	15058
19187	1410	15059
19188	1410	15060
19189	1410	15061
19190	1410	15062
19191	1410	15064
19192	1410	15065
19193	1410	15066
19194	1411	9305
19195	1411	10163
19196	1411	10795
19197	1411	12493
19198	1412	6826
19199	1412	7359
19200	1412	7707
19201	1412	7818
19202	1412	8718
19203	1412	9294
19204	1412	9295
19205	1412	9296
19206	1412	9297
19207	1412	9298
19208	1412	9299
19209	1412	9300
19210	1412	9301
19211	1412	9302
19212	1412	9303
19213	1412	9304
19214	1412	9305
19215	1412	10162
19216	1412	10163
19217	1412	10794
19218	1412	10795
19219	1412	10976
19220	1412	11581
19221	1412	11582
19222	1412	12494
19223	1412	12495
19224	1412	12519
19225	1412	12520
19226	1412	14118
19227	1412	14131
19228	1412	14133
19229	1412	14134
19230	1412	14600
19231	1412	14936
19232	1412	15067
19233	1412	15068
19234	1412	15069
19235	1412	15070
19236	1412	15071
19237	1413	9304
19238	1414	12164
19239	1414	14212
19240	1414	14213
19241	1415	11544
19242	1415	11545
19243	1416	11812
19244	1417	10135
19245	1418	10575
19246	1418	10576
19247	1419	8188
19248	1419	8554
19249	1419	8555
19250	1420	6652
19251	1420	6831
19252	1420	7705
19253	1420	8716
19254	1420	8717
19255	1420	9549
19256	1420	9550
19257	1420	10607
19258	1420	10893
19259	1420	15072
19260	1420	15073
19261	1421	9306
19262	1421	9307
19263	1421	9308
19264	1421	11560
19265	1421	11561
19266	1421	11564
19267	1421	11565
19268	1421	12142
19269	1421	12143
19270	1421	14656
19271	1421	15074
19272	1421	15075
19273	1421	15076
19274	1421	15077
19275	1421	15079
19276	1422	7868
19277	1422	8471
19278	1422	9235
19279	1422	11173
19280	1423	8206
19281	1423	8208
19282	1423	10429
19283	1423	10430
19284	1423	10431
19285	1423	13691
19286	1424	6771
19287	1425	6496
19288	1425	7108
19289	1425	7109
19290	1425	8602
19291	1426	6953
19292	1427	13862
19293	1428	11888
19294	1428	12915
19295	1428	13078
19296	1429	10167
19297	1429	15080
19298	1430	9948
19299	1430	9949
19300	1430	15081
19301	1431	9846
19302	1431	11052
19303	1432	7526
19304	1432	11737
19305	1432	11738
19306	1432	11740
19307	1433	14564
19308	1433	14565
19309	1433	14566
19310	1433	14567
19311	1433	14568
19312	1434	7329
19313	1434	7330
19314	1434	7331
19315	1435	10296
19316	1435	10297
19317	1435	10298
19318	1435	10646
19319	1435	12048
19320	1435	12049
19321	1435	12050
19322	1435	12053
19323	1435	12055
19324	1435	12057
19325	1435	12058
19326	1435	12059
19327	1435	12828
19328	1435	13665
19329	1435	13667
19330	1435	14035
19331	1435	14036
19332	1435	14037
19333	1435	14038
19334	1435	14044
19335	1435	14048
19336	1435	14049
19337	1435	14050
19338	1435	14052
19339	1435	14668
19340	1435	15082
19341	1436	11563
19342	1437	7788
19343	1437	8475
19344	1438	11360
19345	1438	11361
19346	1438	11362
19347	1438	11363
19348	1438	11364
19349	1438	11365
19350	1438	11366
19351	1438	11368
19352	1438	12014
19353	1438	12015
19354	1438	12548
19355	1438	12812
19356	1438	15083
19357	1438	15084
19358	1439	6666
19359	1439	6667
19360	1439	6668
19361	1439	6669
19362	1439	6671
19363	1439	6675
19364	1439	6676
19365	1439	6786
19366	1439	7341
19367	1439	8114
19368	1439	8964
19369	1439	13266
19370	1440	10408
19371	1441	6643
19372	1441	8830
19373	1441	8831
19374	1441	9235
19375	1441	11173
19376	1441	12043
19377	1441	12044
19378	1442	8966
19379	1442	8967
19380	1443	7488
19381	1443	7489
19382	1444	7250
19383	1444	7253
19384	1445	14077
19385	1445	15085
19386	1446	7103
19387	1447	12572
19388	1448	9806
19389	1448	15078
19390	1448	15079
19391	1448	15086
19392	1448	15087
19393	1448	15088
19394	1448	15089
19395	1448	15090
19396	1448	15091
19397	1448	15092
19398	1448	15093
19399	1448	15094
19400	1448	15095
19401	1449	7174
19402	1449	7175
19403	1449	8028
19404	1449	8031
19405	1449	8123
19406	1449	8176
19407	1449	8177
19408	1449	8178
19409	1449	8182
19410	1449	8840
19411	1449	9059
19412	1449	9060
19413	1449	9218
19414	1449	10141
19415	1449	10142
19416	1449	10143
19417	1449	10146
19418	1449	10561
19419	1449	10562
19420	1449	11351
19421	1449	11485
19422	1449	12258
19423	1449	12259
19424	1449	13206
19425	1449	13207
19426	1449	13209
19427	1449	13210
19428	1449	13251
19429	1449	13268
19430	1449	13269
19431	1449	13270
19432	1449	15096
19433	1449	15097
19434	1449	15098
19435	1449	15099
19436	1450	10561
19437	1450	13273
19438	1451	10413
19439	1451	10767
19440	1451	12844
19441	1451	12845
19442	1452	6739
19443	1452	6740
19444	1452	7244
19445	1452	8018
19446	1452	8019
19447	1452	8020
19448	1452	8021
19449	1452	12600
19450	1452	15100
19451	1452	15101
19452	1452	15102
19453	1452	15103
19454	1452	15104
19455	1452	15105
19456	1453	6501
19457	1454	6801
19458	1455	8708
19459	1456	14104
19460	1457	8104
19461	1457	8109
19462	1457	14631
19463	1458	13341
19464	1459	8930
19465	1459	8931
19466	1460	15106
19467	1460	15107
19468	1460	15108
19469	1461	10628
19470	1462	6647
19471	1462	9504
19472	1462	9510
19473	1462	9511
19474	1462	9512
19475	1462	9513
19476	1462	9514
19477	1462	14645
19478	1462	15109
19479	1463	10377
19480	1464	7744
19481	1464	13769
19482	1465	7744
19483	1465	13769
19484	1466	15110
19485	1466	15111
19486	1466	15112
19487	1466	15113
19488	1467	6757
